n,m,density,avg_degree,log_n,log_m,mean_weight,std_weight,min_weight,max_weight,skew_weight,connected_components,best_algorithm,best_time_ms
850,5989,0.01659807,14.09176471,6.74523635,8.69767973,50.00081224,28.82758801,0.03257291,99.97720337,0.00595307,1,kruskal,1.69522600
897,128316,0.31930841,286.10033445,6.79905586,11.76225125,49.99098694,28.87005050,0.01118308,99.99900055,0.00041260,1,prim,15.98052800
735,173346,0.64262915,471.68979592,6.59987050,12.06304488,50.04962961,28.79061637,0.01014504,99.99934387,-0.00585371,1,prim,14.37775600
1183,130043,0.18600078,219.85291631,7.07580886,11.77562044,49.95649519,28.84126003,0.01012774,99.99910736,0.00341911,1,prim,16.42069600
761,760,0.00262812,1.99737188,6.63463336,6.63331843,49.46472374,29.42548896,0.54007071,99.90286255,0.04014317,1,kruskal,0.84227900
1607,3198,0.00247826,3.98008712,7.38212437,8.07028089,49.76477118,28.78188669,0.05099715,99.99231720,-0.01237617,1,kruskal,2.17672000
4489,23652,0.00234799,10.53775897,8.40938524,10.07120296,50.03502496,28.80161268,0.01496003,99.98899078,0.00183152,1,kruskal,9.53695800
338,587,0.01030674,3.47337278,5.82304590,6.37502482,50.96221669,29.20232023,0.07876335,99.82034302,-0.00566128,1,kruskal,0.39913200
329,20463,0.37925347,124.39513678,5.79605775,9.92637366,49.92070489,28.77779927,0.01117554,99.99167633,-0.00217208,1,prim,2.01276300
1257,83957,0.10635600,133.58313445,7.13648321,11.33806004,49.96416057,28.91791640,0.01026161,99.99969482,0.00119855,1,prim,11.77009300
536,103143,0.71936811,384.86194030,6.28413416,11.54387165,50.08098803,28.86500818,0.01430596,99.99817657,-0.00560409,1,prim,8.34680100
1129,89773,0.14098493,159.03100089,7.02908756,11.40503954,50.03281629,28.84313539,0.01014900,99.99953461,0.00361639,1,prim,11.72412000
1968,19097,0.00986656,19.40752033,7.58477308,9.85728653,50.06032347,28.84977410,0.01042699,99.98559570,-0.00229109,1,kruskal,5.16430300
313,3018,0.06180880,19.28434505,5.74620319,8.01234964,50.34415598,28.63415283,0.07991167,99.99009705,-0.02133789,1,kruskal,0.68673100
4173,74875,0.00860150,35.88545411,8.33639048,11.22357534,50.01897294,28.83583169,0.01059389,99.99774933,-0.00145584,1,kruskal,19.36839600
1335,20625,0.02316258,30.89887640,7.19668657,9.93425921,49.92081956,28.91395569,0.01123369,99.99406433,0.00220281,1,prim,4.31713100
864,20356,0.05460066,47.12037037,6.76157277,9.92113099,50.16640565,28.80925447,0.01457166,99.99578857,0.00083521,1,prim,3.15293500
633,152231,0.76104845,480.98262243,6.45047042,11.93315438,49.94463360,28.86964388,0.01136860,99.99969482,0.00190511,1,prim,12.28575400
582,2733,0.01616481,9.39175258,6.36647045,7.91315519,50.39758735,28.98941291,0.06026085,99.97673035,-0.05422529,1,kruskal,0.93653900
7197,43224,0.00166922,12.01167153,8.88141955,10.67415118,49.95151034,28.90015774,0.01387920,99.99710083,0.00421581,1,kruskal,19.98290100
359,19460,0.30282753,108.41225627,5.88332239,9.87611636,50.12452611,28.70476846,0.01000342,99.99997711,-0.00617376,1,prim,1.98401800
967,3263,0.00698624,6.74870734,6.87419850,8.09040230,49.69393517,28.80998811,0.02614558,99.94747925,0.00121883,1,kruskal,1.42681300
649,106681,0.50733797,328.75500770,6.47543272,11.57759835,49.95975335,28.86136816,0.01137128,99.99681854,-0.00216407,1,prim,11.90468600
364,6015,0.09104532,33.04945055,5.89715387,8.70201163,50.05931939,28.65921040,0.04531764,99.99458313,-0.00018526,1,prim,1.03881200
1019,41047,0.07913880,80.56329735,6.92657703,10.62247303,50.07767293,28.89400442,0.01115391,99.99950409,0.00168758,1,prim,6.30346100
451,1699,0.01674304,7.53436807,6.11146734,7.43779512,50.29509995,28.93070317,0.04917619,99.97551727,-0.01437365,1,kruskal,0.66795200
2054,75557,0.03583565,73.57059396,7.62754439,11.23264262,49.84354892,28.83749927,0.01169083,99.99942780,0.00280740,1,prim,14.02766900
623,9010,0.04650251,28.92455859,6.43454652,9.10609035,50.43559402,28.79751086,0.02137871,99.99766541,-0.02122876,1,kruskal,1.85160300
412,40951,0.48367704,198.79126214,6.02102335,10.62013151,49.98892999,28.97490103,0.01020627,99.99713898,-0.00739390,1,prim,4.08504300
1439,2664,0.00257481,3.70257123,7.27170371,7.88758403,49.03481570,28.81082698,0.02692635,99.98412323,0.05270528,1,kruskal,1.92296200
938,30297,0.06894253,64.59914712,6.84374995,10.31880398,50.02590245,28.67778838,0.01251749,99.99401855,0.00913538,1,prim,4.68895400
439,438,0.00455581,1.99544419,6.08449941,6.08221891,50.70923461,28.25555829,0.78327179,99.88819122,0.05441104,1,kruskal,0.44982800
1842,103318,0.06093440,112.18023887,7.51860722,11.54556689,49.99199714,28.91465815,0.01150503,99.99980164,0.00109178,1,prim,17.83179800
1431,49335,0.04821803,68.95178197,7.26612878,10.80638905,49.89842913,28.90885585,0.01029944,99.99707794,0.00525432,1,prim,10.54875100
469,468,0.00426439,1.99573561,6.15060277,6.14846830,49.26129228,28.78242798,0.41600427,99.98065948,0.03046321,1,kruskal,0.49133400
337,6325,0.11171754,37.53709199,5.82008293,8.75226531,49.47681804,28.74249798,0.02790447,99.97316742,0.02151422,1,prim,1.05711000
639,1037,0.00508730,3.24569640,6.45990445,6.94408721,49.69132578,29.11679719,0.02876278,99.98239899,0.02441979,1,kruskal,0.78178200
790,91611,0.29395004,231.92658228,6.67203295,11.42530663,50.05896617,28.85931685,0.01178822,99.99971771,-0.00252906,1,prim,9.96853000
322,321,0.00621118,1.99378882,5.77455155,5.77144112,49.24510674,28.58099208,0.01914726,99.94281006,0.06595608,1,kruskal,0.33022000
651,1399,0.00661231,4.29800307,6.47850964,7.24351297,49.95494808,28.80933017,0.02046276,99.98888397,-0.00790316,1,kruskal,0.86922400
3783,101141,0.01413837,53.47131906,8.23827262,11.52427086,50.03365529,28.89629151,0.01052002,99.99987793,0.00137020,1,prim,26.13930800
725,86221,0.32852353,237.85103448,6.58617165,11.36466905,49.82224751,28.90790256,0.01081634,99.99723053,0.00290968,1,prim,9.47758100
1790,110909,0.06926812,123.92067039,7.48997090,11.61646532,50.04217501,28.87362579,0.01228847,99.99998474,-0.00033678,1,prim,18.36300100
1517,94541,0.08221772,124.64205669,7.32448998,11.45678888,49.94535687,28.82049433,0.01087412,99.99906921,-0.00162504,1,prim,14.66692300
385,8246,0.11155303,42.83636364,5.95324333,9.01748351,50.42929678,28.90320238,0.01678650,99.99446106,-0.01443274,1,prim,1.23623200
568,793,0.00492461,2.79225352,6.34212142,6.67582322,51.28758357,28.60997098,0.04977933,99.92704010,-0.08930167,1,kruskal,0.65716600
11450,177724,0.00271146,31.04349345,9.34574501,12.08798706,49.97882410,28.91578812,0.01018904,99.99981689,0.00091433,1,kruskal,61.55800800
1423,3942,0.00389621,5.54040759,7.26052260,8.27944349,50.00620098,29.03967303,0.03507754,99.98989105,-0.00114285,1,kruskal,2.16121400
1116,93090,0.14962149,166.82795699,7.01750614,11.44132205,49.82613847,28.88882137,0.01016036,99.99990845,0.00700357,1,prim,12.30453300
1429,87514,0.08577231,122.48285514,7.26473018,11.37955406,49.98741695,28.87220276,0.01009920,99.99906158,0.00285963,1,prim,15.70821100
487,3530,0.02982905,14.49691992,6.18826412,8.16905315,49.49323831,28.80266289,0.02183395,99.96059418,0.01705096,1,kruskal,1.06375600
752,44939,0.15914596,119.51861702,6.62273632,10.71306129,50.02032085,28.88894096,0.01201302,99.99742889,-0.00551744,1,prim,6.43972400
342,1137,0.01949889,6.64912281,5.83481074,7.03614849,49.39572249,29.28174036,0.12739637,99.96438599,0.00122889,1,kruskal,0.48766300
1663,180442,0.13057029,217.00781720,7.41637848,12.10316468,50.08649705,28.87021311,0.01064464,99.99975586,-0.00241944,1,prim,28.75693200
401,802,0.01000000,4.00000000,5.99396143,6.68710861,48.34463204,28.46462978,0.11241882,99.75857544,0.10937953,1,kruskal,0.49904100
815,8407,0.02534481,20.63067485,6.70318811,9.03681997,50.27453055,28.57813481,0.05405246,99.97148132,-0.00803871,1,kruskal,2.07830600
857,2692,0.00733923,6.28238040,6.75343792,7.89803969,50.57007777,28.52578349,0.01131815,99.99950409,-0.01949518,1,kruskal,1.31916500
1906,3172,0.00174721,3.32843652,7.55276208,8.06211758,49.30694354,28.46357945,0.09192099,99.97344208,0.00294215,1,kruskal,2.53073600
441,31814,0.32791177,144.28117914,6.08904488,10.36766172,49.88378590,28.91340600,0.02073621,99.99956512,0.01251371,1,prim,3.28828000
503,11783,0.09332848,46.85089463,6.22059017,9.37441309,49.96650449,28.93531730,0.02748514,99.99979401,0.00129691,1,prim,1.76730400
510,59661,0.45965561,233.96470588,6.23441073,10.99643382,49.91220817,28.78881269,0.01008369,99.99864960,0.00102992,1,prim,6.04608000
4967,76898,0.00623511,30.96355949,8.51057132,11.25023515,50.05180202,28.90969134,0.01125988,99.99925232,0.00107769,1,kruskal,21.84312000
671,36945,0.16435705,110.11922504,6.50876914,10.51718560,49.88696717,28.85239908,0.01108807,99.99710083,0.00204905,1,prim,4.53548400
2311,15097,0.00565599,13.06533968,7.74543561,9.62225133,50.26924299,28.82493747,0.01950520,99.99947357,0.00138072,1,kruskal,5.07394900
3172,18133,0.00360554,11.43316520,8.06211758,9.80548876,50.10407541,28.99908554,0.01971012,99.99874115,-0.00632784,1,kruskal,7.06761700
2092,98193,0.04489467,93.87476099,7.64587583,11.49469021,49.95437022,28.88914571,0.01173327,99.99928284,0.00149275,1,prim,18.64696300
1738,4781,0.00316737,5.50172612,7.46049031,8.47240501,49.81080730,28.72765016,0.02222311,99.98101044,-0.00885921,1,kruskal,2.70081000
438,907,0.00947724,4.14155251,6.08221891,6.81014245,50.18806284,29.27135448,0.15742718,99.90513611,0.02731879,1,kruskal,0.54485300
885,4862,0.01242938,10.98757062,6.78558765,8.48920515,50.25376158,28.46855282,0.01413810,99.97634888,-0.00718532,1,kruskal,1.62916800
4391,25766,0.00267331,11.73582327,8.38731227,10.15681107,49.92028802,28.90834518,0.01667726,99.99630737,0.00479449,1,kruskal,10.21187400
316,19347,0.38872815,122.44936709,5.75574221,9.87029265,49.66018028,28.85489560,0.01856587,99.99899292,0.02167783,1,prim,2.16993000
356,8211,0.12994145,46.12921348,5.87493073,9.01323000,49.86322533,28.85967301,0.04730619,99.99587250,0.00430347,1,prim,1.22095400
429,71620,0.78012330,333.89277389,6.06145692,11.17912964,50.09821066,28.92088440,0.01072326,99.99979401,0.00082137,1,prim,5.90984200
985,14788,0.03051463,30.02639594,6.89264164,9.60157132,50.13998786,28.88090713,0.02361385,99.98436737,-0.01229118,1,prim,3.11990400
468,29912,0.27372390,127.82905983,6.14846830,10.30601502,49.75456520,28.81335914,0.01172457,99.99470520,0.00710165,1,prim,3.16252200
508,46528,0.36130395,183.18110236,6.23048145,10.74780956,50.06688650,28.81367106,0.01105208,99.99993896,-0.00539036,1,prim,5.44713200
987,178368,0.36656658,361.43465046,6.89467004,12.09160411,49.97900001,28.91177945,0.01017067,99.99781036,0.00109361,1,prim,20.75203800
1707,173908,0.11943648,203.75864089,7.44249272,12.06628170,50.00113208,28.84341682,0.01018713,99.99978638,0.00115130,1,prim,26.32796300
309,2681,0.05634010,17.35275081,5.73334128,7.89394514,51.39695869,28.55817112,0.20138644,99.98188019,-0.05796539,1,kruskal,0.61993200
1011,1894,0.00370969,3.74678536,6.91869522,7.54644627,50.00215148,28.87052671,0.11951602,99.94660950,0.01648289,1,kruskal,1.27924900
872,13723,0.03613636,31.47477064,6.77078942,9.52682854,49.91574211,28.96864300,0.01533422,99.99974060,0.00856035,1,prim,2.75512600
1124,9152,0.01450107,16.28469751,7.02464903,9.12172771,50.06071256,28.92646072,0.02585204,99.99908447,0.00571289,1,kruskal,2.56485200
972,106901,0.22653028,219.96090535,6.87935580,11.57965845,50.00797681,28.92638628,0.01030621,99.99984741,0.00238544,1,prim,12.38728500
578,4296,0.02576265,14.86505190,6.35957387,8.36543964,50.21632100,28.81815823,0.03093541,99.98867035,-0.02320209,1,kruskal,1.15946100
496,495,0.00403226,1.99596774,6.20657593,6.20455776,47.92637857,27.65560537,0.28085423,99.94913483,0.11062161,1,kruskal,0.51092900
592,6603,0.03774523,22.30743243,6.38350663,8.79527937,50.12646326,28.80373776,0.02353519,99.99770355,0.00193335,1,kruskal,1.49436600
4914,17563,0.00145495,7.14814815,8.49984355,9.77354970,50.14403635,28.90840749,0.01187126,99.99988556,-0.01341422,1,kruskal,8.63466200
377,3926,0.05539252,20.82758621,5.93224519,8.27537637,50.03541871,29.16040734,0.04069667,99.98433685,-0.01032372,1,kruskal,0.86644200
4003,37048,0.00462522,18.51011741,8.29479936,10.51996965,49.94171207,28.68371356,0.01451465,99.99669647,0.00278134,1,kruskal,11.98882500
1109,12618,0.02053758,22.75563571,7.01121399,9.44287964,49.76757936,28.80730117,0.02257691,99.99845886,-0.00308912,1,kruskal,2.83928600
389,61119,0.80988790,314.23650386,5.96357934,11.02057806,50.03101567,28.83769129,0.01006076,99.99855804,-0.00093223,1,prim,4.81540500
483,1587,0.01363367,6.57142857,6.18001665,7.36960072,50.88431741,28.61303764,0.14715813,99.90397644,-0.07525678,1,kruskal,0.66095300
391,1303,0.01708965,6.66496164,5.96870756,7.17242458,49.27338306,30.00084739,0.14938214,99.98365021,0.05608784,1,kruskal,0.53461700
5452,160755,0.01081839,58.97101981,8.60373779,11.98763675,49.93682645,28.87559927,0.01056074,99.99957275,0.00206028,1,prim,44.81202000
1018,55659,0.10752183,109.34970530,6.92559520,10.92699907,49.89927343,28.83049827,0.01128850,99.99948120,0.00701101,1,prim,7.41838900
975,94018,0.19800558,192.85743590,6.88243747,11.45124153,50.17727159,28.85219591,0.01226815,99.99797058,-0.00488945,1,prim,11.37630700
3541,128639,0.02052454,72.65687659,8.17216445,11.76476531,50.02724831,28.81182916,0.01090534,99.99901581,-0.00282423,1,kruskal,29.73865000
5367,173766,0.01206737,64.75349357,8.58802437,12.06546485,49.96840565,28.88040306,0.01038492,99.99971771,-0.00082553,1,kruskal,44.65927500
422,1198,0.01348628,5.67772512,6.04500531,7.08840878,49.32502426,29.14671822,0.06723215,99.89458466,-0.02645446,1,kruskal,0.53524000
426,16886,0.18653411,79.27699531,6.05443935,9.73424016,50.06492521,28.81743499,0.01409119,99.99895477,-0.01093288,1,prim,2.05318800
400,16459,0.20625313,82.29500000,5.99146455,9.70862772,49.85340226,28.89387461,0.01301779,99.99876404,0.00832531,1,prim,2.46941500
678,16172,0.07046531,47.70501475,6.51914729,9.69103663,49.80724107,28.88327423,0.02835185,99.99796295,-0.00379133,1,prim,2.71376400
570,67679,0.41734653,237.47017544,6.34563636,11.12253122,50.22007757,28.83023456,0.01277369,99.99471283,-0.01028710,1,prim,7.66981700
1990,4126,0.00208483,4.14673367,7.59588992,8.32506369,50.06193790,28.72250620,0.02013629,99.99922180,0.01065725,1,kruskal,2.74592200
1409,20356,0.02052149,28.89425124,7.25063551,9.92113099,49.89741747,28.90144245,0.01154179,99.98334503,0.00663528,1,kruskal,4.98555600
778,99802,0.33019358,256.56041131,6.65672652,11.51094350,50.07089041,28.90366157,0.01136649,99.99960327,-0.00083909,1,prim,11.70198300
3262,166072,0.03122422,101.82219497,8.09009578,12.02017671,49.96338640,28.92409005,0.01044767,99.99968719,0.00218704,1,kruskal,38.81139900
308,986,0.02085537,6.40259740,5.73009978,6.89365635,50.47795211,28.51502561,0.05704224,99.95373535,-0.08502867,1,kruskal,0.41237900
801,119970,0.37443820,299.55056180,6.68586095,11.69499699,49.96635750,28.84804009,0.01048075,99.99974823,0.00088793,1,prim,14.61336900
312,19623,0.40446451,125.78846154,5.74300319,9.88445763,49.99567568,28.74885561,0.01343761,99.99900055,-0.00128667,1,prim,1.99345200
6376,88118,0.00433577,27.64052698,8.76029622,11.38643210,49.97139826,28.87263568,0.01094995,99.99945068,-0.00158470,1,kruskal,31.31492500
2510,129300,0.04106333,103.02788845,7.82803803,11.76989056,50.08981452,28.81811277,0.01130093,99.99935913,-0.00430964,1,prim,23.21779500
1684,79558,0.05614197,94.48693587,7.42892719,11.28424159,49.93400927,28.92333185,0.01028815,99.99803162,-0.00009052,1,prim,12.55019400
1310,53234,0.06208807,81.27328244,7.17778242,10.88245257,50.04011345,28.80284103,0.01115265,99.99820709,-0.00332893,1,prim,8.43148400
3635,53484,0.00809775,29.42723521,8.19836439,10.88713782,49.94911223,28.85365540,0.01284733,99.99911499,0.00332877,1,kruskal,15.67779900
607,3731,0.02028588,12.29324547,6.40852879,8.22443157,49.95221182,29.02337003,0.01277257,99.96827698,0.01269729,1,kruskal,1.13567600
1020,157841,0.30372145,309.49215686,6.92755791,11.96934348,49.89880138,28.89617433,0.01039289,99.99958038,0.00243243,1,prim,18.73133700
1734,1963,0.00130648,2.26412918,7.45818616,7.58222919,50.56239323,28.72995214,0.02508247,99.99870300,-0.02621008,1,kruskal,2.08425500
1921,10411,0.00564539,10.83914628,7.56060116,9.25061822,50.01048282,28.63957732,0.06838271,99.99869537,0.00602521,1,kruskal,3.61492400
849,37451,0.10403749,88.22379270,6.74405919,10.53078869,49.94123124,28.89057079,0.01159229,99.99909210,-0.00209637,1,prim,4.91400900
1370,22392,0.02387805,32.68905109,7.22256602,10.01645903,50.32243237,28.75791512,0.01006130,99.99700165,-0.01220882,1,prim,4.79990200
400,33254,0.41671679,166.27000000,5.99146455,10.41193034,50.05066145,28.72611248,0.01759622,99.99687195,-0.00248007,1,prim,3.15021600
823,57816,0.17092531,140.50060753,6.71295620,10.96502083,50.10016324,28.79968548,0.01088921,99.99894714,-0.00822677,1,prim,6.95888100
1858,37265,0.02160098,40.11302476,7.52725592,10.52580983,50.06409694,28.83831263,0.01222527,99.99954987,0.00006597,1,prim,7.76610200
4121,68879,0.00811366,33.42829410,8.32385113,11.14010662,50.26768754,28.80444408,0.01018068,99.99930573,-0.00858939,1,kruskal,17.92661900
1255,13670,0.01737230,21.78486056,7.13489085,9.52295893,49.75935966,28.91908099,0.01801104,99.99700165,0.01097291,1,kruskal,3.34520800
376,37020,0.52510638,196.91489362,5.92958914,10.51921359,50.13875729,28.79160940,0.01017086,99.99767303,-0.00483095,1,prim,3.36668100
537,2321,0.01612746,8.64432030,6.28599809,7.74975341,49.28721177,28.99862628,0.03676919,99.88623047,0.01540949,1,kruskal,0.83187200
795,794,0.00251572,1.99748428,6.67834211,6.67708346,50.54198774,29.04832016,0.06190095,99.99055481,0.04070965,1,kruskal,0.85816000
413,58423,0.68669926,282.92009685,6.02344759,10.97546493,50.04705518,28.87521458,0.01005154,99.99982452,0.00530313,1,prim,5.21280500
1863,26766,0.01543195,28.73429952,7.52994337,10.19488770,50.16085859,28.95134014,0.01464744,99.99710846,-0.00792859,1,kruskal,6.79190900
367,675,0.01005048,3.67847411,5.90536185,6.51471269,50.82081623,29.44356244,0.39502048,99.92780304,-0.04384146,1,kruskal,0.42814300
2649,37885,0.01080183,28.60324651,7.88193749,10.54231053,49.97597875,28.92098048,0.01053744,99.99696350,0.00001690,1,kruskal,9.55892100
1590,5847,0.00462852,7.35471698,7.37148930,8.67368399,50.34400559,29.03502843,0.01440495,99.99458313,-0.00164761,1,kruskal,2.60776500
5360,27899,0.00194254,10.41007463,8.58671925,10.23634612,49.84284348,28.69869986,0.01283936,99.99660492,0.01030343,1,kruskal,12.26159300
554,22495,0.14685242,81.20938628,6.31716469,10.02104834,49.91529228,28.82612748,0.01289233,99.98599243,0.00383969,1,prim,2.79287400
438,16289,0.17020365,74.37899543,6.08221891,9.69824531,49.72949557,28.72932503,0.01213875,99.99365234,0.00122695,1,prim,1.98423400
2382,17967,0.00633584,15.08564232,7.77569575,9.79629202,50.14390313,29.15003958,0.01704487,99.99993134,-0.00339206,1,kruskal,5.64107900
5881,86170,0.00498377,29.30454004,8.67948209,11.36407737,49.93615049,28.94819580,0.01023709,99.99977112,0.00465637,1,kruskal,25.29868700
2209,167783,0.06879916,151.90855591,7.70029520,12.03042676,50.09687828,28.87025383,0.01033559,99.99961853,-0.00194377,1,prim,29.12027700
1294,22311,0.02666958,34.48377125,7.16549348,10.01283511,49.96080182,28.91457013,0.01420955,99.99218750,0.00089664,1,prim,4.43109600
2132,3753,0.00165211,3.52063790,7.66481579,8.23031080,49.85436396,28.63517483,0.04484867,99.97727203,0.01215836,1,kruskal,2.76703300
